,platformId,gameId,champion,queue,season,timestamp,role,lane,name,account ID
2518,EUW1,4199381105,246,420,13,1569015445095,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2519,EUW1,4199321194,79,420,13,1569013159505,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2520,EUW1,4199253359,245,420,13,1569011356053,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2522,EUW1,4199060496,60,420,13,1569001290469,DUO_SUPPORT,TOP,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2524,EUW1,4198996188,517,420,13,1568997537121,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2526,EUW1,4198789211,60,420,13,1568987343518,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2527,EUW1,4198730253,517,420,13,1568984299563,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2528,EUW1,4198662007,517,420,13,1568976693532,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2529,EUW1,4198617749,64,420,13,1568974510087,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2530,EUW1,4198633679,246,420,13,1568972102344,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2531,EUW1,4198601182,245,420,13,1568970341971,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2533,EUW1,4197913425,517,420,13,1568922714985,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2534,EUW1,4197828323,64,420,13,1568918435691,DUO_SUPPORT,TOP,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2535,EUW1,4197509530,79,420,13,1568902000187,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2537,EUW1,4197414196,59,420,13,1568896409862,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2538,EUW1,4196692294,60,420,13,1568822402903,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2539,EUW1,4196615675,60,420,13,1568820622136,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2540,EUW1,4196575592,64,420,13,1568817797619,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2542,EUW1,4196477990,60,420,13,1568812375612,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2545,EUW1,4196363373,60,420,13,1568801413350,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2546,EUW1,4195782449,246,420,13,1568757029762,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2547,EUW1,4195647594,246,420,13,1568755261659,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2548,EUW1,4195490157,245,420,13,1568753361369,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2549,EUW1,4195380094,60,420,13,1568751574548,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2550,EUW1,4195246724,64,420,13,1568748113614,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2551,EUW1,4195216230,79,420,13,1568746211936,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2552,EUW1,4195167139,60,420,13,1568744178899,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2553,EUW1,4195092836,517,420,13,1568740482473,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2554,EUW1,4194752042,60,420,13,1568718463348,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2557,EUW1,4194675466,60,420,13,1568713642314,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2559,EUW1,4194141867,113,420,13,1568655461810,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2560,EUW1,4194110744,246,420,13,1568653170821,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2562,EUW1,4193993681,79,420,13,1568648437745,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2565,EUW1,4189388728,246,420,13,1568330273657,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2566,EUW1,4188598251,245,420,13,1568284919068,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2567,EUW1,4188594656,80,420,13,1568283010083,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2568,EUW1,4182034421,245,420,13,1567805566717,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2569,EUW1,4181348422,80,420,13,1567766362093,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2570,EUW1,4181333503,80,420,13,1567763666616,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2571,EUW1,4181327849,80,420,13,1567761155222,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2573,EUW1,4180722601,80,420,13,1567700963373,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2574,EUW1,4180643838,80,420,13,1567698240968,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2575,EUW1,4180585204,80,420,13,1567695752150,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2577,EUW1,4180032589,64,420,13,1567630226881,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2578,EUW1,4179295200,74,420,13,1567611684637,DUO_CARRY,BOTTOM,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2579,EUW1,4179247154,74,420,13,1567609498580,DUO_CARRY,BOTTOM,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2582,EUW1,4178640529,245,420,13,1567541376648,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2583,EUW1,4178203992,86,420,13,1567520545990,DUO_CARRY,BOTTOM,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2584,EUW1,4177233113,517,420,13,1567439348572,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2585,EUW1,4176610354,79,420,13,1567427203284,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2586,EUW1,4176605370,517,420,13,1567425443205,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2587,EUW1,4176211072,64,420,13,1567371419650,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2588,EUW1,4176181451,245,420,13,1567369251093,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2589,EUW1,4176048692,133,420,13,1567366301868,SOLO,TOP,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2591,EUW1,4175971059,39,420,13,1567360658613,SOLO,MID,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2592,EUW1,4175891732,39,420,13,1567358383595,SOLO,MID,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2594,EUW1,4174723133,79,420,13,1567271745890,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2596,EUW1,4174642261,517,420,13,1567268419062,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2597,EUW1,4174623669,79,420,13,1567266119491,NONE,JUNGLE,Elyoya,qBxTQPj4BDC4JlYHMQ2kHn41oabOiVKTgUY8quL-6jynroc2_DRuP1S0
2601,EUW1,4642964176,238,900,13,1591300443205,SOLO,MID,Humanoid,Z8FsTnwdulnxxcNqJWsLpfFIUPuJT7yJ0qsS3jWBMP1-LH3NqaOJg2Sr
2605,EUW1,4642668364,238,430,13,1591292035774,SOLO,MID,Humanoid,Z8FsTnwdulnxxcNqJWsLpfFIUPuJT7yJ0qsS3jWBMP1-LH3NqaOJg2Sr
2611,EUW1,5201156187,11,400,13,1617985845728,NONE,JUNGLE,Kaiser,itX8TXW7NR-_xDhn6v_b4MAjr8HE5DbIfxDfsArltz53SCGldJkhyanz
2612,EUW1,5200869161,106,400,13,1617983364036,NONE,JUNGLE,Kaiser,itX8TXW7NR-_xDhn6v_b4MAjr8HE5DbIfxDfsArltz53SCGldJkhyanz
2613,EUW1,5200784996,234,400,13,1617981536896,NONE,JUNGLE,Kaiser,itX8TXW7NR-_xDhn6v_b4MAjr8HE5DbIfxDfsArltz53SCGldJkhyanz
2614,EUW1,5200679486,102,400,13,1617979688707,NONE,JUNGLE,Kaiser,itX8TXW7NR-_xDhn6v_b4MAjr8HE5DbIfxDfsArltz53SCGldJkhyanz
2615,EUW1,5199613881,25,1020,13,1617911075423,NONE,JUNGLE,Kaiser,itX8TXW7NR-_xDhn6v_b4MAjr8HE5DbIfxDfsArltz53SCGldJkhyanz
2616,EUW1,5199159032,76,400,13,1617896488793,NONE,JUNGLE,Kaiser,itX8TXW7NR-_xDhn6v_b4MAjr8HE5DbIfxDfsArltz53SCGldJkhyanz
2620,EUW1,5192499383,59,400,13,1617618883850,NONE,JUNGLE,Kaiser,itX8TXW7NR-_xDhn6v_b4MAjr8HE5DbIfxDfsArltz53SCGldJkhyanz
2621,EUW1,5192582612,28,430,13,1617616235192,NONE,JUNGLE,Kaiser,itX8TXW7NR-_xDhn6v_b4MAjr8HE5DbIfxDfsArltz53SCGldJkhyanz
2622,EUW1,5192458807,107,430,13,1617613044778,NONE,JUNGLE,Kaiser,itX8TXW7NR-_xDhn6v_b4MAjr8HE5DbIfxDfsArltz53SCGldJkhyanz
2623,EUW1,5191051165,14,1020,13,1617554759195,NONE,JUNGLE,Kaiser,itX8TXW7NR-_xDhn6v_b4MAjr8HE5DbIfxDfsArltz53SCGldJkhyanz
2627,EUW1,5188515451,51,1020,13,1617451769493,DUO_CARRY,TOP,Kaiser,itX8TXW7NR-_xDhn6v_b4MAjr8HE5DbIfxDfsArltz53SCGldJkhyanz
2628,EUW1,5186385765,412,400,13,1617363002829,DUO_SUPPORT,MID,Kaiser,itX8TXW7NR-_xDhn6v_b4MAjr8HE5DbIfxDfsArltz53SCGldJkhyanz
2629,EUW1,5186371754,121,400,13,1617361122578,NONE,JUNGLE,Kaiser,itX8TXW7NR-_xDhn6v_b4MAjr8HE5DbIfxDfsArltz53SCGldJkhyanz
2630,EUW1,5186217979,107,400,13,1617358928860,NONE,JUNGLE,Kaiser,itX8TXW7NR-_xDhn6v_b4MAjr8HE5DbIfxDfsArltz53SCGldJkhyanz
2631,EUW1,5186015989,18,450,13,1617331705743,DUO,TOP,Kaiser,itX8TXW7NR-_xDhn6v_b4MAjr8HE5DbIfxDfsArltz53SCGldJkhyanz
